rho_s,r_s,MBH,chi2,reward,status,proposal_id
23.51123247450031,3114.0395372560483,651873.5245020294,15.178390689342883,-15.178390689342883,pass,149.0
71.56592902424335,1997.7671231601007,609172.3201174277,14.0384673086436,-14.0384673086436,pass,150.0
37.753697342284966,804.2262975107427,408882.5948595003,53.468306666092325,-53.468306666092325,pass,151.0
19.96387203430564,4279.022380010332,54588.90802949368,13.901504888640464,-13.901504888640464,pass,152.0
13.135137115737152,4351.39520577857,239466.93146078213,18.55639350876557,-18.55639350876557,pass,153.0
26.4419992029452,2067.7815432047464,495407.29722754407,20.53758813032665,-20.53758813032665,pass,154.0
71.88568757619828,3469.147241135518,461499.2071754322,14.042744233174094,-14.042744233174094,pass,155.0
96.8589990363798,4420.593266431605,385272.5044750652,14.91573299594618,-14.91573299594618,pass,156.0
55.97684712589127,4551.516193321695,486615.31473064754,14.135467760915338,-14.135467760915338,pass,157.0
27.576310349594586,618.0617718013015,102765.6212882907,186.88716239973195,-186.88716239973195,pass,158.0
36.37556432685942,2726.843228213165,200520.73045443208,13.695732020196171,-13.695732020196171,pass,159.0
25.59894645120603,4455.392817028014,833994.3730366568,14.265444358204247,-14.265444358204247,pass,160.0
55.30010323614915,1977.740736315404,295682.45928538137,13.63797944884722,-13.63797944884722,pass,161.0
47.09514342183193,4729.475879227408,692620.6932227358,14.29798306257839,-14.29798306257839,pass,162.0
7.230062727916059,1473.2538581907845,474037.9106662048,63.77740277805511,-63.77740277805511,pass,163.0
38.172827431020615,2851.687948643475,938187.9361352288,14.40702878915247,-14.40702878915247,pass,164.0
91.1925207973774,1008.5521089025234,954874.7210798496,15.038869677050716,-15.038869677050716,pass,165.0
52.50623892398717,2505.202151330705,916649.6193808608,14.447828124496684,-14.447828124496684,pass,166.0
20.224544518373577,2887.402001336774,524729.9512632124,18.55651693321244,-18.55651693321244,pass,167.0
33.17578071556692,4694.672273873343,408944.6745453384,13.958608764888538,-13.958608764888538,pass,168.0
46.52852496602878,1363.5142503501795,713363.7173190833,18.41846650791249,-18.41846650791249,pass,169.0
60.86142079599686,1661.8928719412008,367196.39159507776,13.758196851133857,-13.758196851133857,pass,170.0
80.61395874293366,3733.146631359162,35682.21719773368,14.272143034376544,-14.272143034376544,pass,171.0
20.743062477508808,4201.718302518964,396432.3199944806,13.943310223286591,-13.943310223286591,pass,172.0
75.34817762340907,2785.155716286356,199015.99537165227,13.95256380322772,-13.95256380322772,pass,173.0
80.8789884163763,777.1242513924099,688826.3437917641,20.083852249744705,-20.083852249744705,pass,174.0
23.60804035668464,4480.599781461902,17377.931867318617,13.555098777823291,-13.555098777823291,pass,175.0
84.5917790102125,1981.6516318264148,889131.5700231051,14.603821114862702,-14.603821114862702,pass,176.0
74.63056232159256,1005.2812199693344,612557.5598688079,16.0757565855537,-16.0757565855537,pass,177.0
72.55991066930063,2585.054468710267,708130.2015828643,14.406239959143264,-14.406239959143264,pass,178.0
55.86563860480014,3937.826637361948,759369.5062703675,14.43766415451194,-14.43766415451194,pass,179.0
15.140405577966453,4152.503095709512,136579.8195478425,16.50058455486488,-16.50058455486488,pass,180.0
74.7412049398323,2533.5968958112107,156808.50409651792,13.99104393115712,-13.99104393115712,pass,181.0
34.39909191278876,2544.8237425047314,501011.45308359904,14.17878378223116,-14.17878378223116,pass,182.0
97.38970714695456,3025.433403394035,255882.28237055056,14.25934908297494,-14.25934908297494,pass,183.0
0.356823968495423,2498.0457640221925,312401.3383881047,113.59548061741523,-113.59548061741523,pass,184.0
27.082957301831147,4377.699249279841,25499.746729739203,13.614581580395893,-13.614581580395893,pass,185.0
50.16520614520741,2519.947426692385,858332.3185429743,14.319566277087896,-14.319566277087896,pass,186.0
0.4232802146248602,3365.349622214777,326809.89231200406,1048.138702102277,-1048.138702102277,pass,187.0
52.5044830883116,4238.208499460647,531538.418376268,14.113881795358065,-14.113881795358065,pass,188.0
40.56146985385296,1772.0958359730332,862275.2323651684,16.15971530751029,-16.15971530751029,pass,189.0
71.65626678448963,566.6535168171954,371500.8043476733,39.954742924238126,-39.954742924238126,pass,190.0
98.5602291611603,3760.6792162066154,671369.0034771203,14.991683957749103,-14.991683957749103,pass,191.0
12.855782788847552,4336.034263025262,401420.7864180922,19.17855340376783,-19.17855340376783,pass,192.0
92.09551009984712,796.2022352465619,442783.5797351064,16.674879188399352,-16.674879188399352,pass,193.0
29.37815921152668,2398.9101601933075,938516.2443945112,16.248561559922866,-16.248561559922866,pass,194.0
28.53997347869895,2653.9149977177663,961337.910284518,15.443602092031549,-15.443602092031549,pass,195.0
