rho_s,r_s,MBH,chi2,reward,status,proposal_id
94.52794252430738,1241.7859575549792,877945.319524239,14.335341307314186,-14.335341307314186,pass,223.0
47.57498114841659,3969.6968940189613,617581.060269645,14.32237939122276,-14.32237939122276,pass,224.0
11.702566282138203,4291.423101622835,872373.3944075402,12.726725022080766,-12.726725022080766,pass,225.0
22.058734841165304,1858.7852002707161,946528.210762336,31.79953551853553,-31.79953551853553,pass,226.0
11.333882457855912,2802.673994380073,791264.555779914,43.149781969135645,-43.149781969135645,pass,227.0
59.45991201474805,149.25451653357092,681749.5792537734,436.3278414172131,-436.3278414172131,pass,228.0
50.59489710041975,1690.6261420389492,380716.643878383,14.203535153367636,-14.203535153367636,pass,229.0
1.6198592981669746,4670.422740576139,588700.3722275869,246.81226708472528,-246.81226708472528,pass,230.0
40.074501670486704,4530.584283849045,746495.6353104627,14.426584715579763,-14.426584715579763,pass,231.0
57.400069323659096,2660.717846540932,81331.58399040885,13.800680503600802,-13.800680503600802,pass,232.0
72.43444542997206,1817.6302443014165,382705.89325169934,13.727653869331746,-13.727653869331746,pass,233.0
69.86692514686116,423.54306613642933,461261.07775548997,19.848667762567416,-19.848667762567416,pass,234.0
14.564855240134737,539.8700903852216,233375.33315157154,203.39725470556684,-203.39725470556684,pass,235.0
82.22091190188611,4805.184273376862,190707.4378804615,14.679106207687411,-14.679106207687411,pass,236.0
25.78914442161261,2456.4869695576754,850742.2861229572,17.640580968045818,-17.640580968045818,pass,237.0
8.539680309962888,4606.933384462087,641149.3818506565,31.14799180999485,-31.14799180999485,pass,238.0
2.6591389541067145,3047.56595149883,562871.7683421238,380.53876742862514,-380.53876742862514,pass,239.0
71.66795738846841,373.4527587921661,700396.0638174395,89.34302900153261,-89.34302900153261,pass,240.0
5.962457723611905,2104.8124158231517,907299.2281375456,34.77243508576074,-34.77243508576074,pass,241.0
69.4295198254041,4006.8578963834934,23881.924725129178,14.129821572104014,-14.129821572104014,pass,242.0
3.6178681947105384,1277.3692645479703,312080.5988022922,137.42856154845285,-137.42856154845285,pass,243.0
74.14033743242581,3610.6420171340483,649512.3408738755,14.412918014294295,-14.412918014294295,pass,244.0
39.397219488694496,959.2264088657821,575802.9870553889,28.717057327419216,-28.717057327419216,pass,245.0
8.824240801974229,3319.443044909272,423687.0468217513,44.39479084703723,-44.39479084703723,pass,246.0
20.12689935739488,3161.3215681582456,907560.8666520503,17.358059892255987,-17.358059892255987,pass,247.0
56.64751835788484,3828.234241382038,252714.80731299735,13.95386777638156,-13.95386777638156,pass,248.0
28.46876274031096,4174.91301886687,980391.5562506756,14.528022345676886,-14.528022345676886,pass,249.0
34.632755540239444,2971.7680612390964,974728.7344065334,14.515490095091877,-14.515490095091877,pass,250.0
31.85512405867138,939.6978890084526,963116.4596047722,19.437150274318302,-19.437150274318302,pass,251.0
64.97145624354982,2452.7187449641574,824222.2171122404,14.467745035887404,-14.467745035887404,pass,252.0
94.0404616464753,1155.0051164866716,844406.0169260886,14.306946008031932,-14.306946008031932,pass,253.0
0.009608997643268053,4509.747612027958,789512.9672790859,1269.7287974698645,-1269.7287974698645,pass,254.0
39.323290326462114,1044.2830290492166,424777.63584850717,25.157382606020747,-25.157382606020747,pass,255.0
46.69828454024034,97.88690273630095,996354.3492725388,775.2294165558206,-775.2294165558206,pass,256.0
61.553674643935295,1767.8711045055938,777787.2739816823,14.167626627977821,-14.167626627977821,pass,257.0
29.937497624135883,1334.9027226711669,130151.53748309615,33.52966939316434,-33.52966939316434,pass,258.0
9.43691220888436,25.9813560448621,936471.5239331123,1345.920028647597,-1345.920028647597,pass,259.0
90.84824001734056,104.40303625125773,390301.8994631915,324.4722470703883,-324.4722470703883,pass,260.0
