rho_s,r_s,MBH,ML,chi2,chi2_inner,chi2_outer,chi2_occ,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,reward,status,proposal_id,refine_passes
0.0,1961.6460419779194,277922.215744497,1.6269831267125825,46.75127781049785,61.16106930096578,24.431287025235626,16.39229952434686,37.0,33.0,2500.0,105.2257757311587,0.06462481412880873,-46.25127781049785,pass_bh_only,5.0,0.0
1.2255133316349753,1961.6460419779194,0.0,1.6269831267125825,612.6523277032421,553.5793639527834,604.1530506580817,15.566490444300811,37.0,33.0,2474.0,317.5726686313486,0.009965938491841127,-612.1523277032421,pass_halo_only,5.0,0.0
1.2255133316349753,1961.6460419779194,555844.431488994,1.6269831267125825,20.632229034567178,27.25806543334329,10.219051571453821,15.949993389755084,37.0,33.0,2500.0,118.42240409379284,0.059173399425927774,-20.132229034567178,pass_bh_up,5.0,0.0
1.2255133316349753,1961.6460419779194,138961.1078722485,1.6269831267125825,26.760328517929167,37.28221096872768,11.244186003909341,15.681738211392158,37.0,33.0,2500.0,108.4810619367761,0.06551922234447952,-26.260328517929167,pass_bh_down,5.0,0.0
2.4510266632699507,1961.6460419779194,277922.215744497,1.6269831267125825,14.889469124953244,13.882283855845289,13.74123914667722,15.599567740290125,37.0,33.0,2500.0,111.18416784761936,0.055927645361102334,-14.389469124953244,pass_halo_up,5.0,0.0
0.6127566658174877,1961.6460419779194,277922.215744497,1.6269831267125825,19.1539354286732,25.938049097611458,8.729543232387838,16.37699501200872,37.0,33.0,2500.0,131.53443469518038,0.04257609178881178,-18.6539354286732,pass_halo_down,5.0,0.0
1.2255133316349753,1961.6460419779194,277922.215744497,2.0,39.29753343411846,48.53828935580075,23.70229741067167,15.544685935026425,37.0,33.0,2500.0,104.32257310312943,0.0678261684956075,-38.79753343411846,pass_ml_up,5.0,0.0
1.2255133316349753,1961.6460419779194,277922.215744497,0.8134915633562912,12.295126687290335,11.108585600495656,11.654363174139977,15.866709396203898,37.0,33.0,2500.0,116.51497828742252,0.05298976723113536,-11.795126687290335,pass_ml_down,5.0,0.0
61.217202565311645,4527.316889645711,473051.6691651148,0.931979796564619,19.740522314160334,11.970491162609544,25.607310858854255,14.925041375839008,37.0,33.0,2500.0,1540.3386960753728,0.0031408127560387704,-19.240522314160334,pass_full,6.0,0.0
0.0,4527.316889645711,473051.6691651148,0.931979796564619,14.460295906594538,11.653441904560484,15.365030024054105,16.156188572716303,37.0,33.0,2500.0,95.78330322264928,0.07723139187412385,-13.960295906594538,pass_bh_only,6.0,0.0
61.217202565311645,4527.316889645711,0.0,0.931979796564619,14.776270597650974,11.771162889202692,15.902280857891796,14.925564234035654,37.0,33.0,2500.0,1479.2352032444246,0.0033197212079277543,-14.276270597650974,pass_halo_only,6.0,0.0
61.217202565311645,4527.316889645711,946103.3383302296,0.931979796564619,34.50440080298876,12.082172907148278,55.00945123911144,14.938164542094626,37.0,33.0,2500.0,1588.3696351160625,0.0014466203948005662,-34.00440080298876,pass_bh_up,6.0,0.0
61.217202565311645,4527.316889645711,236525.8345825574,0.931979796564619,34.313428279221945,11.872447904547863,54.86289958710345,14.9300075859633,37.0,33.0,2500.0,1501.5116348978158,0.002414885847189555,-33.813428279221945,pass_bh_down,6.0,0.0
100.0,4527.316889645711,473051.6691651148,0.931979796564619,34.589273242835105,12.291282092006979,54.94525625870956,14.92114008544325,37.0,33.0,2500.0,1452.8523769971687,0.001873643787834548,-34.089273242835105,pass_halo_up,6.0,0.0
30.608601282655822,4527.316889645711,473051.6691651148,0.931979796564619,32.17779883207372,11.127477246254882,51.421686487153075,15.102410729382898,37.0,33.0,2500.0,1472.132870989017,0.0033777374424006916,-31.67779883207372,pass_halo_down,6.0,0.0
61.217202565311645,4527.316889645711,473051.6691651148,1.863959593129238,15.333560517183827,11.960695190550492,16.80397130348353,14.938219068807816,37.0,33.0,2500.0,1535.933349467792,0.0031435050071595763,-14.833560517183827,pass_ml_up,6.0,0.0
61.217202565311645,4527.316889645711,473051.6691651148,0.4659898982823095,15.77259513815623,11.964467096862343,17.678118442080553,14.928087945746062,37.0,33.0,2500.0,1541.6182671201084,0.0031267157265285972,-15.27259513815623,pass_ml_down,6.0,0.0
98.02586036776421,2847.7063455243688,363441.9179143955,0.6540350278081506,34.45313368483166,12.043148696193024,54.950879867737186,14.93128580442103,37.0,33.0,2500.0,1572.5028612731699,0.0014512587903452343,-33.95313368483166,pass_full,7.0,0.0
0.0,2847.7063455243688,363441.9179143955,0.6540350278081506,13.239601821977125,14.543689076227713,9.667198874053136,16.679661586311575,37.0,33.0,2500.0,114.48178247866784,0.04591006222363376,-12.739601821977125,pass_bh_only,7.0,0.0
